42273	2014.06.18	16:00:39.740	2	226	0065-0136660676	
42274	2014.06.18	16:00:40.100	1	311	0065-0136660676	
42282	2014.06.18	16:01:55.071	4	340	0065-0136671473	
42283	2014.06.18	16:01:55.408	3	901	0065-0136671473	
42284	2014.06.18	16:01:57.000	2	312	0065-0136671473	
42285	2014.06.18	16:01:57.393	1	665	0065-0136671473	
42286	2014.06.18	16:01:58.889	4	604	0065-0136667521	
42287	2014.06.18	16:01:59.801	3	3753	0065-0136667521	
42305	2014.06.18	16:02:56.173	1	308	0065-0136671473	
42306	2014.06.18	16:02:56.432	2	315	0065-0136671473	
42307	2014.06.18	16:03:02.659	1	608	0065-0136659288	
42308	2014.06.18	16:03:03.382	2	1195	0065-0136659288	
42309	2014.06.18	16:03:04.596	2	1124	0065-0136659288	
42310	2014.06.18	16:03:39.506	3	326	0065-0136671473	
42311	2014.06.18	16:03:39.878	4	1594	0065-0136671473	
42312	2014.06.18	16:03:59.064	4	1238	0065-0136673193	
42317	2014.06.18	16:04:00.641	3	9062	0065-0136673193	
42318	2014.06.18	16:04:15.769	3	319	0065-0136673193	
42319	2014.06.18	16:04:16.061	4	1321	0065-0136673193	
42320	2014.06.18	16:04:20.246	4	504	0065-0136660676	
42321	2014.06.18	16:04:20.961	3	3726	0065-0136660676	
42322	2014.06.18	16:04:35.580	2	620	0065-0136660676	
42323	2014.06.18	16:04:36.401	1	434	0065-0136660676	
42324	2014.06.18	16:04:47.819	2	222	0065-0136667521	
42325	2014.06.18	16:04:48.264	3	307	0065-0136659288	
42326	2014.06.18	16:04:48.156	1	711	0065-0136667521	
42327	2014.06.18	16:04:48.681	4	802	0065-0136659288	
42333	2014.06.18	16:04:59.287	4	417	0065-0136673193	
42334	2014.06.18	16:04:59.734	3	2088	0065-0136673193	
42339	2014.06.18	16:05:52.193	4	695	0065-0136651817	
42340	2014.06.18	16:05:53.078	3	2569	0065-0136651817	
42341	2014.06.18	16:05:59.708	2	417	0065-0136673193	
42342	2014.06.18	16:06:00.290	1	1472	0065-0136673193	
42343	2014.06.18	16:06:10.208	1	319	0065-0136673193	
42344	2014.06.18	16:06:10.604	2	1298	0065-0136673193	
42345	2014.06.18	16:06:14.343	3	355	0065-0136673193	
42346	2014.06.18	16:06:14.766	4	1017	0065-0136673193	
42347	2014.06.18	16:06:18.567	4	717	0065-0136665886	
42349	2014.06.18	16:06:19.758	3	3827	0065-0136665886	
42350	2014.06.18	16:06:23.519	4	211	0065-0136667521	
42351	2014.06.18	16:06:24.185	2	213	0065-0136665886	
42352	2014.06.18	16:06:24.520	1	314	0065-0136665886	
42354	2014.06.18	16:06:23.784	3	2846	0065-0136667521	
42356	2014.06.18	16:06:26.708	3	838	0065-0136667521	
42361	2014.06.18	16:06:27.698	3	1601	0065-0136667521	
42362	2014.06.18	16:06:32.107	1	219	0065-0136660676	
42363	2014.06.18	16:06:32.429	2	408	0065-0136660676	
42364	2014.06.18	16:06:34.057	3	1249	0065-0136667521	
42367	2014.06.18	16:06:44.984	3	320	0065-0136660676	
42368	2014.06.18	16:06:45.450	4	630	0065-0136660676	
42369	2014.06.18	16:06:51.535	3	621	0065-0136651817	
42370	2014.06.18	16:06:52.351	4	1394	0065-0136651817	
42377	2014.06.18	16:07:18.409	1	322	0065-0136671473	
42378	2014.06.18	16:07:18.809	2	548	0065-0136671473	
42379	2014.06.18	16:08:02.100	3	501	0065-0136659459	
42380	2014.06.18	16:08:02.847	4	1141	0065-0136659459	
42384	2014.06.18	16:09:13.502	4	456	0065-0136659288	
42386	2014.06.18	16:09:16.298	2	308	0065-0136667521	
42388	2014.06.18	16:09:16.687	1	715	0065-0136667521	
42399	2014.06.18	16:09:13.973	3	47187	0065-0136659288	
42402	2014.06.18	16:10:09.345	3	501	0065-0136671473	
42403	2014.06.18	16:10:09.988	4	1209	0065-0136671473	
42405	2014.06.18	16:10:44.951	1	216	0065-0136660676	
42406	2014.06.18	16:10:45.272	2	610	0065-0136660676	
42410	2014.06.18	16:11:01.651	3	320	0065-0136660676	
42411	2014.06.18	16:11:02.080	4	1495	0065-0136660676	
42414	2014.06.18	16:11:46.463	3	420	0065-0136659288	
42415	2014.06.18	16:11:46.985	4	3205	0065-0136659288	
42416	2014.06.18	16:11:55.792	1	306	0065-0136671473	
42417	2014.06.18	16:11:56.157	2	550	0065-0136671473	
42418	2014.06.18	16:11:55.962	4	1219	0065-0136655780	
42419	2014.06.18	16:11:57.406	3	4422	0065-0136655780	
42421	2014.06.18	16:12:07.662	3	340	0065-0136655780	
42422	2014.06.18	16:12:07.960	4	502	0065-0136655780	
42424	2014.06.18	16:12:09.781	4	316	0065-0136667521	
42425	2014.06.18	16:12:10.218	3	5639	0065-0136667521	
42426	2014.06.18	16:12:26.704	3	320	0065-0136671473	
42427	2014.06.18	16:12:27.066	4	941	0065-0136671473	
42433	2014.06.18	16:12:56.538	1	219	0065-0136659459	
42434	2014.06.18	16:12:57.090	2	836	0065-0136659459	
42435	2014.06.18	16:12:58.959	2	1240	0065-0136659459	
42439	2014.06.18	16:13:08.817	2	437	0065-0136659459	
42441	2014.06.18	16:13:09.282	1	403	0065-0136659459	
42445	2014.06.18	16:13:16.522	4	219	0065-0136655780	
42447	2014.06.18	16:13:16.820	3	218	0065-0136655780	
42449	2014.06.18	16:13:17.716	1	215	0065-0136671473	
42452	2014.06.18	16:13:18.052	2	407	0065-0136671473	
42453	2014.06.18	16:13:18.770	1	215	0065-0136665886	
42454	2014.06.18	16:13:19.074	2	821	0065-0136665886	
42455	2014.06.18	16:13:20.686	3	423	0065-0136655780	
42456	2014.06.18	16:13:21.133	3	408	0065-0136667521	
42458	2014.06.18	16:13:23.002	3	310	0065-0136671473	
