28967	2019.11.16	13:12:06.595	2	307	mouse_1
28971	2019.11.16	13:12:08.397	2	50	mouse_1
28975	2019.11.16	13:12:09.283	1	251	mouse_1
29126	2019.11.16	13:15:50.281	1	50	mouse_1
29129	2019.11.16	13:15:50.784	2	152	mouse_1
29158	2019.11.16	13:16:18.805	2	50	mouse_1
29160	2019.11.16	13:16:19.147	1	153	mouse_1
29163	2019.11.16	13:16:21.411	8	101	mouse_1
29166	2019.11.16	13:16:22.249	7	255	mouse_1
29194	2019.11.16	13:16:40.030	6	50	mouse_1
29198	2019.11.16	13:16:40.420	5	103	mouse_1
29202	2019.11.16	13:16:42.534	4	50	mouse_1
29203	2019.11.16	13:16:42.872	3	102	mouse_1
29219	2019.11.16	13:16:59.872	2	101	mouse_1
29221	2019.11.16	13:17:00.460	1	50	mouse_1
29260	2019.11.16	13:17:48.148	8	50	mouse_1
29261	2019.11.16	13:17:48.584	7	204	mouse_1
29322	2019.11.16	13:18:45.921	5	101	mouse_1
29325	2019.11.16	13:18:46.509	4	50	mouse_1
29329	2019.11.16	13:18:46.856	3	50	mouse_1
29341	2019.11.16	13:18:51.881	1	50	mouse_1
29345	2019.11.16	13:18:53.459	8	50	mouse_1
29347	2019.11.16	13:18:53.849	7	101	mouse_1
29352	2019.11.16	13:18:56.114	7	50	mouse_1
29354	2019.11.16	13:18:56.423	8	104	mouse_1
29357	2019.11.16	13:18:58.197	8	50	mouse_1
29359	2019.11.16	13:18:58.487	7	50	mouse_1
29361	2019.11.16	13:18:59.659	6	50	mouse_1
29363	2019.11.16	13:18:59.999	5	50	mouse_1
29368	2019.11.16	13:19:01.282	5	50	mouse_1
29376	2019.11.16	13:19:03.329	7	50	mouse_1
29380	2019.11.16	13:19:03.784	8	106	mouse_1
29389	2019.11.16	13:19:07.355	7	101	mouse_1
29391	2019.11.16	13:19:08.090	6	50	mouse_1
29394	2019.11.16	13:19:08.434	5	98	mouse_1
29400	2019.11.16	13:19:09.957	4	153	mouse_1
29404	2019.11.16	13:19:10.653	3	103	mouse_1
29409	2019.11.16	13:19:12.560	2	50	mouse_1
29413	2019.11.16	13:19:13.557	1	307	mouse_1
29418	2019.11.16	13:19:16.770	1	50	mouse_1
29420	2019.11.16	13:19:17.371	2	50	mouse_1
29483	2019.11.16	13:20:43.352	3	153	mouse_1
29484	2019.11.16	13:20:43.953	4	204	mouse_1
29497	2019.11.16	13:20:53.482	6	158	mouse_1
29627	2019.11.16	13:23:59.374	7	50	mouse_1
29628	2019.11.16	13:23:59.822	8	102	mouse_1
29630	2019.11.16	13:24:01.052	8	50	mouse_1
29633	2019.11.16	13:24:10.288	6	50	mouse_1
29635	2019.11.16	13:24:10.565	5	50	mouse_1
29639	2019.11.16	13:24:12.102	6	101	mouse_1
29642	2019.11.16	13:24:13.094	7	50	mouse_1
29644	2019.11.16	13:24:13.747	8	152	mouse_1
29650	2019.11.16	13:24:15.910	1	50	mouse_1
29653	2019.11.16	13:24:16.427	2	104	mouse_1
29661	2019.11.16	13:24:18.431	3	101	mouse_1
29663	2019.11.16	13:24:18.739	4	101	mouse_1
29667	2019.11.16	13:24:19.495	5	50	mouse_1
29669	2019.11.16	13:24:20.140	6	462	mouse_1
29671	2019.11.16	13:24:21.398	7	50	mouse_1
29673	2019.11.16	13:24:21.800	8	50	mouse_1
29675	2019.11.16	13:24:23.476	1	50	mouse_1
29676	2019.11.16	13:24:23.826	2	50	mouse_1
29687	2019.11.16	13:24:40.436	3	50	mouse_1
29688	2019.11.16	13:24:40.836	4	101	mouse_1
29693	2019.11.16	13:24:44.180	4	101	mouse_1
29695	2019.11.16	13:24:44.473	3	50	mouse_1
29699	2019.11.16	13:24:45.545	1	50	mouse_1
29702	2019.11.16	13:24:46.381	8	50	mouse_1
29704	2019.11.16	13:24:47.109	7	152	mouse_1
29709	2019.11.16	13:24:56.626	6	106	mouse_1
29712	2019.11.16	13:24:57.319	5	101	mouse_1
29718	2019.11.16	13:24:58.695	4	102	mouse_1
29730	2019.11.16	13:25:01.050	2	265	mouse_1
29734	2019.11.16	13:25:02.298	1	153	mouse_1
29738	2019.11.16	13:25:04.606	8	50	mouse_1
