2616	2014.06.16	13:00:22.116	1	1696	0065-0136653169	
2617	2014.06.16	13:00:23.840	1	804	0065-0136655780	
2618	2014.06.16	13:00:25.905	2	229	0065-0136659288	
2622	2014.06.16	13:00:26.205	1	1114	0065-0136659288	
2624	2014.06.16	13:00:28.041	1	310	0065-0136659459	
2627	2014.06.16	13:00:28.461	2	1028	0065-0136659459	
2641	2014.06.16	13:00:46.172	1	226	0065-0136659288	
2642	2014.06.16	13:00:46.530	2	425	0065-0136659288	
2643	2014.06.16	13:00:47.025	2	216	0065-0136659288	
2647	2014.06.16	13:00:53.225	3	217	0065-0136659288	
2648	2014.06.16	13:00:52.998	4	547	0065-0136653169	
2649	2014.06.16	13:00:53.449	3	1108	0065-0136659288	
2650	2014.06.16	13:00:54.599	3	1755	0065-0136659288	
2652	2014.06.16	13:00:59.038	2	428	0065-0136659459	
2654	2014.06.16	13:00:59.572	1	541	0065-0136659459	
2656	2014.06.16	13:00:56.724	3	5709	0065-0136653169	
2657	2014.06.16	13:01:03.560	2	312	0065-0136653169	
2658	2014.06.16	13:01:03.989	4	501	0065-0136655780	
2660	2014.06.16	13:01:04.045	1	810	0065-0136653169	
2662	2014.06.16	13:01:04.680	3	2610	0065-0136655780	
2668	2014.06.16	13:01:13.417	2	326	0065-0136655780	
2669	2014.06.16	13:01:14.107	1	2066	0065-0136655780	
2670	2014.06.16	13:01:16.263	1	212	0065-0136655780	
2672	2014.06.16	13:01:16.583	1	222	0065-0136655780	
2674	2014.06.16	13:01:19.074	1	413	0065-0136670531	
2675	2014.06.16	13:01:19.632	2	776	0065-0136670531	
2676	2014.06.16	13:01:20.415	2	597	0065-0136670531	
2677	2014.06.16	13:01:21.167	2	217	0065-0136670531	
2678	2014.06.16	13:01:21.598	2	384	0065-0136670531	
2679	2014.06.16	13:01:22.221	2	322	0065-0136670531	
2680	2014.06.16	13:01:22.588	2	218	0065-0136670531	
2681	2014.06.16	13:01:22.844	2	339	0065-0136670531	
2687	2014.06.16	13:01:29.899	4	409	0065-0136659459	
2688	2014.06.16	13:01:30.431	3	1521	0065-0136659459	
