17558	2014.06.17	04:36:50.644	1	356	0065-0136660676	
17559	2014.06.17	04:36:51.797	2	997	0065-0136660676	
17560	2014.06.17	04:36:52.948	2	516	0065-0136660676	
17561	2014.06.17	04:37:56.629	2	409	0065-0136660676	
17562	2014.06.17	04:37:57.154	1	1037	0065-0136660676	
17567	2014.06.17	04:38:27.437	1	405	0065-0136660676	
17568	2014.06.17	04:38:27.893	2	714	0065-0136660676	
17569	2014.06.17	04:38:32.607	2	607	0065-0136660676	
17570	2014.06.17	04:38:33.651	1	1136	0065-0136660676	
17575	2014.06.17	04:38:59.782	1	311	0065-0136660676	
17576	2014.06.17	04:39:00.230	2	628	0065-0136660676	
17577	2014.06.17	04:39:05.743	2	311	0065-0136660676	
17578	2014.06.17	04:39:06.172	1	876	0065-0136660676	
17583	2014.06.17	04:40:30.041	4	838	0065-0136660676	
17584	2014.06.17	04:40:30.986	3	2786	0065-0136660676	
17585	2014.06.17	04:40:41.919	2	506	0065-0136660676	
17586	2014.06.17	04:40:42.437	1	660	0065-0136660676	
17591	2014.06.17	04:42:25.765	1	314	0065-0136660676	
17592	2014.06.17	04:42:26.098	2	505	0065-0136660676	
17593	2014.06.17	04:42:30.148	3	406	0065-0136660676	
17594	2014.06.17	04:42:30.645	4	2467	0065-0136660676	
17599	2014.06.17	04:43:41.985	1	310	0065-0136660676	
17600	2014.06.17	04:43:42.337	2	519	0065-0136660676	
17601	2014.06.17	04:43:46.156	2	433	0065-0136660676	
17602	2014.06.17	04:43:46.618	1	409	0065-0136660676	
17603	2014.06.17	04:45:23.763	1	213	0065-0136660676	
17604	2014.06.17	04:45:24.026	2	1296	0065-0136660676	
17605	2014.06.17	05:27:14.181	2	555	0065-0136651817	
17606	2014.06.17	05:27:15.103	1	1438	0065-0136651817	
