16686	2010.10.10	12:49:12.374	6	204	mouse_1
16693	2010.10.10	12:50:11.114	7	50	mouse_1
16694	2010.10.10	12:50:11.364	8	50	mouse_1
16708	2010.10.10	12:50:46.834	1	50	mouse_1
16709	2010.10.10	12:50:47.431	2	101	mouse_1
16716	2010.10.10	12:51:33.235	3	102	mouse_1
16717	2010.10.10	12:51:33.734	4	204	mouse_1
16723	2010.10.10	12:51:54.917	5	101	mouse_1
16724	2010.10.10	12:51:55.661	6	153	mouse_1
16726	2010.10.10	12:52:17.611	4	152	mouse_2
16727	2010.10.10	12:52:19.032	3	101	mouse_2
16728	2010.10.10	12:52:25.275	5	153	mouse_3
16729	2010.10.10	12:52:26.167	6	305	mouse_3
16730	2010.10.10	12:52:34.944	6	50	mouse_3
16731	2010.10.10	12:52:35.288	5	50	mouse_3
16735	2010.10.10	12:53:10.746	4	153	mouse_3
16736	2010.10.10	12:53:12.178	2	104	mouse_2
16737	2010.10.10	12:53:11.730	3	568	mouse_3
16738	2010.10.10	12:53:13.453	1	101	mouse_2
16741	2010.10.10	12:53:29.064	3	102	mouse_3
16742	2010.10.10	12:53:29.611	4	204	mouse_3
16745	2010.10.10	12:53:34.801	8	50	mouse_2
16746	2010.10.10	12:53:35.567	7	307	mouse_2
16749	2010.10.10	12:53:39.806	6	50	mouse_1
16750	2010.10.10	12:53:40.540	5	307	mouse_1
16753	2010.10.10	12:53:48.548	6	50	mouse_2
16754	2010.10.10	12:53:49.173	5	821	mouse_2
16757	2010.10.10	12:53:52.863	4	153	mouse_1
16758	2010.10.10	12:53:53.505	3	146	mouse_1
16759	2010.10.10	12:53:55.655	2	50	mouse_1
16760	2010.10.10	12:53:56.093	1	256	mouse_1
16761	2010.10.10	12:53:57.468	8	101	mouse_1
16762	2010.10.10	12:53:57.960	7	462	mouse_1
16763	2010.10.10	12:54:00.907	6	50	mouse_1
16764	2010.10.10	12:54:01.438	5	50	mouse_1
16781	2010.10.10	12:55:01.075	5	50	mouse_1
16782	2010.10.10	12:55:01.615	6	307	mouse_1
16784	2010.10.10	12:55:15.850	7	153	mouse_1
16786	2010.10.10	12:55:16.615	8	410	mouse_1
16787	2010.10.10	12:55:21.802	4	270	mouse_2
16788	2010.10.10	12:55:22.984	3	204	mouse_2
16791	2010.10.10	12:55:37.405	3	102	mouse_2
16792	2010.10.10	12:55:38.243	4	307	mouse_2
16793	2010.10.10	12:55:43.104	4	256	mouse_3
16795	2010.10.10	12:55:44.099	3	204	mouse_3
16797	2010.10.10	12:55:46.005	1	50	mouse_1
16798	2010.10.10	12:55:46.552	2	204	mouse_1
16799	2010.10.10	12:55:49.509	3	50	mouse_3
16800	2010.10.10	12:55:49.806	4	50	mouse_3
16801	2010.10.10	12:55:49.900	3	50	mouse_1
16802	2010.10.10	12:55:50.150	4	101	mouse_1
16803	2010.10.10	12:55:54.561	4	153	mouse_1
16804	2010.10.10	12:55:55.155	3	153	mouse_1
16807	2010.10.10	12:56:07.188	2	50	mouse_1
16808	2010.10.10	12:56:07.439	1	101	mouse_1
16811	2010.10.10	12:56:09.839	8	50	mouse_1
16812	2010.10.10	12:56:10.276	7	256	mouse_1
16815	2010.10.10	12:56:33.216	6	153	mouse_1
16816	2010.10.10	12:56:34.055	5	359	mouse_1
16819	2010.10.10	12:56:45.386	5	101	mouse_2
16820	2010.10.10	12:56:46.089	6	256	mouse_2
16831	2010.10.10	12:57:34.252	5	153	mouse_2
16841	2010.10.10	12:57:48.655	5	104	mouse_1
16842	2010.10.10	12:57:49.212	6	209	mouse_1
16844	2010.10.10	12:57:52.753	6	50	mouse_1
16845	2010.10.10	12:57:53.139	5	153	mouse_1
16856	2010.10.10	12:58:52.407	5	152	mouse_3
16857	2010.10.10	12:58:53.157	6	102	mouse_3
