2661	2010.10.10	13:21:48.810	2	106	mouse_2
2662	2010.10.10	13:21:49.618	1	320	mouse_2
2663	2010.10.10	13:21:53.128	1	112	mouse_2
2664	2010.10.10	13:21:53.755	2	427	mouse_2
2668	2010.10.10	13:22:14.299	8	252	mouse_2
2669	2010.10.10	13:22:17.050	8	101	mouse_2
2670	2010.10.10	13:22:20.483	8	509	mouse_2
2701	2010.10.10	13:23:44.891	1	153	mouse_1
2702	2010.10.10	13:23:45.743	2	815	mouse_1
2711	2010.10.10	13:23:58.390	1	50	mouse_1
2716	2010.10.10	13:24:02.186	1	50	mouse_1
2719	2010.10.10	13:24:04.441	2	366	mouse_1
2722	2010.10.10	13:24:09.620	1	50	mouse_1
2746	2010.10.10	13:24:48.027	1	50	mouse_1
2749	2010.10.10	13:24:48.898	2	481	mouse_1
2751	2010.10.10	13:24:49.819	2	50	mouse_1
2756	2010.10.10	13:24:54.198	8	50	mouse_1
2758	2010.10.10	13:24:54.902	2	50	mouse_1
2773	2010.10.10	13:25:15.126	1	50	mouse_1
2776	2010.10.10	13:25:27.904	1	265	mouse_1
2777	2010.10.10	13:25:32.234	1	262	mouse_1
2779	2010.10.10	13:25:33.380	2	1035	mouse_1
2795	2010.10.10	13:25:54.173	8	204	mouse_1
2796	2010.10.10	13:25:54.623	8	101	mouse_1
2797	2010.10.10	13:25:55.214	8	50	mouse_1
2798	2010.10.10	13:25:56.625	8	104	mouse_1
2800	2010.10.10	13:25:55.810	1	1135	mouse_2
2802	2010.10.10	13:26:01.984	8	153	mouse_1
2803	2010.10.10	13:26:02.934	2	152	mouse_1
2804	2010.10.10	13:26:03.571	1	50	mouse_1
2825	2010.10.10	13:27:22.568	1	204	mouse_2
2826	2010.10.10	13:27:23.360	2	1130	mouse_2
2831	2010.10.10	13:27:27.313	8	7828	mouse_2
2832	2010.10.10	13:27:37.026	8	144	mouse_2
2848	2010.10.10	13:28:11.448	2	158	mouse_2
2849	2010.10.10	13:28:12.220	1	158	mouse_2
2854	2010.10.10	13:28:18.203	1	104	mouse_2
2855	2010.10.10	13:28:18.821	2	427	mouse_2
2897	2010.10.10	13:29:33.230	2	50	mouse_2
2898	2010.10.10	13:29:33.740	1	104	mouse_2
2962	2010.10.10	13:31:19.605	1	50	mouse_1
2966	2010.10.10	13:31:22.864	1	104	mouse_1
2968	2010.10.10	13:31:26.355	1	50	mouse_1
2970	2010.10.10	13:31:28.010	2	265	mouse_1
2979	2010.10.10	13:31:40.262	8	50	mouse_1
2981	2010.10.10	13:31:40.522	2	50	mouse_1
