34991	2014.06.18	08:00:57.035	5	3974	0065-0136653169	
34992	2014.06.18	08:01:10.262	5	3196	0065-0136670531	
34993	2014.06.18	08:01:13.792	5	397	0065-0136670531	
34994	2014.06.18	08:01:14.650	6	3303	0065-0136670531	
34995	2014.06.18	08:01:19.740	7	517	0065-0136670531	
34996	2014.06.18	08:01:20.374	5	1806	0065-0136659288	
34997	2014.06.18	08:01:20.406	8	2491	0065-0136670531	
34998	2014.06.18	08:01:22.930	8	214	0065-0136670531	
34999	2014.06.18	08:01:27.466	8	453	0065-0136670531	
35000	2014.06.18	08:01:27.890	7	1304	0065-0136670531	
35001	2014.06.18	08:01:30.574	7	324	0065-0136670531	
35002	2014.06.18	08:01:30.837	8	436	0065-0136670531	
35003	2014.06.18	08:01:31.725	1	222	0065-0136670531	
35004	2014.06.18	08:01:31.979	2	308	0065-0136670531	
35005	2014.06.18	08:01:33.008	3	313	0065-0136670531	
35006	2014.06.18	08:01:33.286	4	419	0065-0136670531	
35007	2014.06.18	08:01:23.229	6	21757	0065-0136659288	
35008	2014.06.18	08:01:45.915	7	1300	0065-0136659288	
35009	2014.06.18	08:01:51.228	1	309	0065-0136659459	
35010	2014.06.18	08:01:51.646	2	626	0065-0136659459	
35011	2014.06.18	08:01:53.904	3	1315	0065-0136659459	
35012	2014.06.18	08:01:47.722	8	9161	0065-0136659288	
35013	2014.06.18	08:01:55.316	4	1790	0065-0136659459	
35014	2014.06.18	08:02:22.535	1	312	0065-0136659288	
35015	2014.06.18	08:02:23.185	2	1922	0065-0136659288	
35016	2014.06.18	08:02:24.500	4	626	0065-0136665886	
35017	2014.06.18	08:02:25.421	2	345	0065-0136659288	
35018	2014.06.18	08:02:25.282	3	4398	0065-0136665886	
35019	2014.06.18	08:02:32.088	3	443	0065-0136665886	
35020	2014.06.18	08:02:32.504	4	313	0065-0136665886	
35021	2014.06.18	08:02:35.251	3	500	0065-0136659288	
35022	2014.06.18	08:02:35.811	4	1589	0065-0136659288	
35023	2014.06.18	08:02:40.022	5	1498	0065-0136659459	
35024	2014.06.18	08:02:41.620	5	1337	0065-0136665886	
35025	2014.06.18	08:02:43.453	6	903	0065-0136665886	
35026	2014.06.18	08:02:45.770	6	2084	0065-0136665886	
35027	2014.06.18	08:02:48.694	6	3980	0065-0136665886	
35028	2014.06.18	08:03:00.195	6	422	0065-0136659459	
35029	2014.06.18	08:03:00.661	5	1033	0065-0136659459	
35030	2014.06.18	08:03:02.891	7	10136	0065-0136665886	
35031	2014.06.18	08:03:13.233	8	3735	0065-0136665886	
35032	2014.06.18	08:03:21.137	1	2273	0065-0136665886	
35033	2014.06.18	08:03:23.654	2	1014	0065-0136665886	
35034	2014.06.18	08:03:24.676	2	215	0065-0136665886	
35035	2014.06.18	08:04:03.165	3	315	0065-0136665886	
35036	2014.06.18	08:04:03.463	4	318	0065-0136665886	
35037	2014.06.18	08:04:10.916	5	2849	0065-0136665886	
35038	2014.06.18	08:04:13.791	5	643	0065-0136665886	
35039	2014.06.18	08:04:16.476	6	2235	0065-0136665886	
35040	2014.06.18	08:04:18.840	6	227	0065-0136665886	
35041	2014.06.18	08:04:19.303	6	376	0065-0136665886	
35042	2014.06.18	08:04:24.871	7	2273	0065-0136665886	
35043	2014.06.18	08:04:27.220	7	224	0065-0136665886	
35044	2014.06.18	08:04:29.825	7	506	0065-0136665886	
35045	2014.06.18	08:04:30.372	8	1491	0065-0136665886	
35046	2014.06.18	08:04:34.757	1	424	0065-0136665886	
35047	2014.06.18	08:04:35.354	2	807	0065-0136665886	
35048	2014.06.18	08:04:42.942	2	426	0065-0136665886	
35049	2014.06.18	08:04:43.638	1	627	0065-0136665886	
35050	2014.06.18	08:04:46.603	8	403	0065-0136665886	
35051	2014.06.18	08:04:47.020	7	1795	0065-0136665886	
35052	2014.06.18	08:04:47.673	5	1709	0065-0136655780	
35053	2014.06.18	08:04:55.266	7	511	0065-0136665886	
35054	2014.06.18	08:04:55.725	8	315	0065-0136665886	
35055	2014.06.18	08:04:56.401	1	310	0065-0136665886	
35056	2014.06.18	08:04:56.696	2	419	0065-0136665886	
35057	2014.06.18	08:04:58.216	3	418	0065-0136665886	
35058	2014.06.18	08:04:58.638	4	507	0065-0136665886	
35059	2014.06.18	08:04:49.880	6	11140	0065-0136655780	
35060	2014.06.18	08:05:03.155	6	326	0065-0136655780	
35061	2014.06.18	08:05:03.424	5	325	0065-0136655780	
35062	2014.06.18	08:05:47.482	5	2392	0065-0136665886	
