13781	2014.06.16	20:01:00.166	5	505	0065-0136660676	
13782	2014.06.16	20:01:00.850	6	1001	0065-0136660676	
13783	2014.06.16	20:01:01.904	6	339	0065-0136660676	
13784	2014.06.16	20:01:03.360	8	212	0065-0136660676	
13785	2014.06.16	20:01:03.314	7	316	0065-0136661759	
13786	2014.06.16	20:01:03.616	8	215	0065-0136661759	
13800	2014.06.16	20:01:50.325	8	523	0065-0136661759	
13801	2014.06.16	20:01:50.793	7	626	0065-0136661759	
13803	2014.06.16	20:01:53.600	6	325	0065-0136661759	
13804	2014.06.16	20:01:53.983	5	518	0065-0136661759	
13805	2014.06.16	20:02:03.695	5	623	0065-0136659288	
13806	2014.06.16	20:02:04.349	6	3680	0065-0136659288	
13807	2014.06.16	20:02:09.697	7	516	0065-0136659288	
13808	2014.06.16	20:02:10.197	8	2780	0065-0136659288	
13813	2014.06.16	20:03:44.828	8	328	0065-0136655780	
13814	2014.06.16	20:03:45.227	7	847	0065-0136655780	
13817	2014.06.16	20:03:54.945	6	501	0065-0136655780	
13818	2014.06.16	20:03:55.500	5	1899	0065-0136655780	
13823	2014.06.16	20:05:04.589	5	612	0065-0136661759	
13824	2014.06.16	20:05:05.283	6	714	0065-0136661759	
13825	2014.06.16	20:06:02.234	6	712	0065-0136661759	
13826	2014.06.16	20:06:02.926	5	1007	0065-0136661759	
13831	2014.06.16	20:06:19.093	5	316	0065-0136660676	
13835	2014.06.16	20:06:19.455	6	2295	0065-0136660676	
13841	2014.06.16	20:06:23.214	8	316	0065-0136655780	
13842	2014.06.16	20:06:23.479	7	315	0065-0136655780	
13843	2014.06.16	20:06:23.725	8	312	0065-0136661759	
13844	2014.06.16	20:06:23.990	7	211	0065-0136661759	
13845	2014.06.16	20:06:24.423	6	522	0065-0136655780	
13846	2014.06.16	20:06:24.923	5	598	0065-0136655780	
13847	2014.06.16	20:06:26.323	7	325	0065-0136661759	
13848	2014.06.16	20:06:26.584	8	308	0065-0136661759	
13855	2014.06.16	20:06:42.031	5	1193	0065-0136655780	
13856	2014.06.16	20:06:43.001	6	1275	0065-0136651817	
13857	2014.06.16	20:06:44.731	5	340	0065-0136651817	
13864	2014.06.16	20:06:49.987	5	306	0065-0136661759	
13866	2014.06.16	20:06:48.561	6	3549	0065-0136667521	
13869	2014.06.16	20:06:52.251	6	3254	0065-0136661759	
13870	2014.06.16	20:06:55.781	6	227	0065-0136661759	
13871	2014.06.16	20:06:56.360	8	226	0065-0136659288	
13872	2014.06.16	20:06:56.276	6	1105	0065-0136667521	
13873	2014.06.16	20:06:57.830	5	939	0065-0136667521	
13874	2014.06.16	20:06:56.686	7	3174	0065-0136659288	
13875	2014.06.16	20:06:58.772	5	5081	0065-0136667521	
13876	2014.06.16	20:07:10.030	7	547	0065-0136659288	
13877	2014.06.16	20:07:10.498	8	5964	0065-0136659288	
13880	2014.06.16	20:07:17.235	6	3358	0065-0136653169	
13881	2014.06.16	20:07:20.961	5	5530	0065-0136653169	
13887	2014.06.16	20:08:06.472	5	898	0065-0136653169	
13888	2014.06.16	20:08:07.428	6	3070	0065-0136653169	
13889	2014.06.16	20:08:11.985	7	786	0065-0136653169	
13890	2014.06.16	20:08:12.989	8	2057	0065-0136653169	
13895	2014.06.16	20:09:01.044	7	309	0065-0136660676	
13896	2014.06.16	20:09:01.424	8	1798	0065-0136660676	
13908	2014.06.16	20:09:39.938	6	808	0065-0136661759	
13910	2014.06.16	20:09:40.896	5	1752	0065-0136661759	
13927	2014.06.16	20:10:50.177	5	1201	0065-0136667521	
13929	2014.06.16	20:10:51.490	6	2977	0065-0136667521	
13930	2014.06.16	20:10:54.603	8	617	0065-0136651817	
13932	2014.06.16	20:10:55.432	7	2578	0065-0136651817	
13933	2014.06.16	20:10:59.028	7	325	0065-0136667521	
13934	2014.06.16	20:10:59.331	8	1592	0065-0136667521	
13935	2014.06.16	20:11:02.813	8	517	0065-0136667521	
13936	2014.06.16	20:11:03.342	7	2312	0065-0136667521	
13937	2014.06.16	20:11:06.571	6	413	0065-0136667521	
13940	2014.06.16	20:11:06.871	5	3639	0065-0136667521	
13941	2014.06.16	20:11:12.723	7	764	0065-0136665886	
13942	2014.06.16	20:11:13.532	8	1156	0065-0136665886	
13949	2014.06.16	20:11:50.433	5	410	0065-0136665886	
13950	2014.06.16	20:11:50.901	6	804	0065-0136665886	
13951	2014.06.16	20:11:53.852	5	424	0065-0136653169	
13952	2014.06.16	20:11:54.352	6	2391	0065-0136653169	
13953	2014.06.16	20:11:57.801	7	515	0065-0136653169	
13954	2014.06.16	20:11:57.733	5	603	0065-0136659288	
13955	2014.06.16	20:11:58.420	8	1428	0065-0136653169	
13956	2014.06.16	20:11:58.441	6	2861	0065-0136659288	
13957	2014.06.16	20:12:04.954	8	514	0065-0136653169	
13958	2014.06.16	20:12:05.632	7	2517	0065-0136653169	
13959	2014.06.16	20:12:12.293	6	624	0065-0136653169	
13960	2014.06.16	20:12:20.941	7	1463	0065-0136659459	
13961	2014.06.16	20:12:22.670	8	3075	0065-0136659459	
13962	2014.06.16	20:12:13.181	5	12623	0065-0136653169	
13963	2014.06.16	20:12:25.649	6	1002	0065-0136659288	
13964	2014.06.16	20:12:25.929	5	908	0065-0136653169	
13966	2014.06.16	20:12:27.350	5	5637	0065-0136659288	
13972	2014.06.16	20:13:42.078	8	325	0065-0136667521	
13973	2014.06.16	20:13:42.440	7	1009	0065-0136667521	
13974	2014.06.16	20:13:46.643	7	498	0065-0136651817	
13975	2014.06.16	20:13:47.222	8	1143	0065-0136651817	
13976	2014.06.16	20:13:48.065	6	310	0065-0136667521	
13981	2014.06.16	20:13:56.758	7	806	0065-0136673193	
13985	2014.06.16	20:13:57.669	8	3890	0065-0136673193	
13986	2014.06.16	20:13:48.452	5	14884	0065-0136667521	
13987	2014.06.16	20:14:03.739	5	505	0065-0136667521	
13988	2014.06.16	20:14:04.523	5	317	0065-0136667521	
13989	2014.06.16	20:14:05.082	5	220	0065-0136667521	
13990	2014.06.16	20:14:05.545	5	2177	0065-0136667521	
13991	2014.06.16	20:14:07.877	5	313	0065-0136667521	
13992	2014.06.16	20:14:08.436	5	1030	0065-0136667521	
13994	2014.06.16	20:14:10.609	5	217	0065-0136667521	
13995	2014.06.16	20:14:10.864	5	342	0065-0136667521	
13998	2014.06.16	20:14:11.231	5	3952	0065-0136667521	
14000	2014.06.16	20:14:16.231	5	434	0065-0136661759	
14002	2014.06.16	20:14:16.659	6	909	0065-0136661759	
14008	2014.06.16	20:14:24.570	5	611	0065-0136653169	
14009	2014.06.16	20:14:25.253	6	1297	0065-0136653169	
14010	2014.06.16	20:14:27.509	8	544	0065-0136667521	
14011	2014.06.16	20:14:28.127	7	2282	0065-0136667521	
14012	2014.06.16	20:14:32.042	6	437	0065-0136667521	
14013	2014.06.16	20:14:34.550	6	831	0065-0136665886	
14014	2014.06.16	20:14:32.541	5	3152	0065-0136667521	
14015	2014.06.16	20:14:35.847	5	1519	0065-0136665886	
14018	2014.06.16	20:14:37.892	5	4756	0065-0136665886	
14023	2014.06.16	20:14:50.192	5	412	0065-0136665886	
14024	2014.06.16	20:14:50.508	6	426	0065-0136665886	
